away_team_score,game_date,home_team_score,month,year,game_time,id,away_team,boardse,highlight_thumb,highlight_url,home_team,record_type,remarks,stadium,victory_team
7.0,2020-09-20,2.0,9,2020,14:00,676,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200920&gameId=20200920NCLT1&section=HIGHLIGHT,,,롯데,경기일정,-,사직,NC
6.0,2020-09-20,2.0,9,2020,17:00,677,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200920&gameId=20200920NCLT2&section=HIGHLIGHT,,,롯데,경기일정,-,사직,NC
1.0,2020-09-22,5.0,9,2020,18:30,678,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200922&gameId=20200922OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
2.0,2020-09-22,7.0,9,2020,18:30,679,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200922&gameId=20200922SKLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
2.0,2020-09-22,0.0,9,2020,18:30,682,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200922&gameId=20200922WOHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,키움
2.0,2020-09-22,3.0,9,2020,18:30,681,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200922&gameId=20200922SSNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
0.0,2020-09-22,8.0,9,2020,18:30,680,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200922&gameId=20200922KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
5.0,2020-09-23,6.0,9,2020,18:30,683,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200923&gameId=20200923OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
2.0,2020-09-23,6.0,9,2020,18:30,684,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200923&gameId=20200923SKLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
13.0,2020-09-23,1.0,9,2020,18:30,687,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200923&gameId=20200923WOHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,키움
7.0,2020-09-23,8.0,9,2020,18:30,686,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200923&gameId=20200923SSNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
10.0,2020-09-23,5.0,9,2020,18:30,685,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200923&gameId=20200923KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,KT
0.0,2020-09-24,1.0,9,2020,18:30,689,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200924&gameId=20200924SSOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
8.0,2020-09-24,12.0,9,2020,18:30,690,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200924&gameId=20200924LGNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
4.0,2020-09-24,7.0,9,2020,18:30,688,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200924&gameId=20200924LTHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
1.0,2020-09-24,6.0,9,2020,18:30,692,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200924&gameId=20200924SKWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
5.0,2020-09-24,3.0,9,2020,18:30,691,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200924&gameId=20200924HTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KIA
5.0,2020-09-25,6.0,9,2020,18:30,693,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200925&gameId=20200925LTHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
4.0,2020-09-25,3.0,9,2020,18:30,694,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200925&gameId=20200925SSOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,삼성
8.0,2020-09-25,6.0,9,2020,18:30,697,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200925&gameId=20200925SKWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,SK
3.0,2020-09-25,7.0,9,2020,18:30,696,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200925&gameId=20200925HTKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
1.0,2020-09-25,7.0,9,2020,18:30,695,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200925&gameId=20200925LGNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
13.0,2020-09-26,1.0,9,2020,17:00,698,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200926&gameId=20200926NCHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,NC
0.0,2020-09-26,4.0,9,2020,17:00,699,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200926&gameId=20200926WOOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
16.0,2020-09-26,3.0,9,2020,17:00,702,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200926&gameId=20200926LTHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,롯데
3.0,2020-09-26,1.0,9,2020,17:00,701,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200926&gameId=20200926LGKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,LG
2.0,2020-09-26,8.0,9,2020,17:00,700,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200926&gameId=20200926SKSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
5.0,2020-09-27,4.0,9,2020,14:00,703,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200927&gameId=20200927NCHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,NC
12.0,2020-09-27,1.0,9,2020,14:00,704,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200927&gameId=20200927SKSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,SK
4.0,2020-09-27,5.0,9,2020,14:00,705,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200927&gameId=20200927LGKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
1.0,2020-09-27,2.0,9,2020,14:00,706,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200927&gameId=20200927LTHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
7.0,2020-09-27,3.0,9,2020,14:00,707,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200927&gameId=20200927WOOB1&section=HIGHLIGHT,,,두산,경기일정,-,잠실,키움
1.0,2020-09-27,6.0,9,2020,17:00,708,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200927&gameId=20200927WOOB2&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
7.0,2020-09-29,3.0,9,2020,18:30,709,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200929&gameId=20200929OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,두산
8.0,2020-09-29,5.0,9,2020,18:30,710,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200929&gameId=20200929LTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,롯데
10.0,2020-09-29,6.0,9,2020,18:30,713,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200929&gameId=20200929HTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,KIA
0.0,2020-09-29,3.0,9,2020,18:30,712,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200929&gameId=20200929SKNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
4.0,2020-09-29,1.0,9,2020,18:30,711,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200929&gameId=20200929KTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,KT
0.0,2020-09-30,10.0,9,2020,14:00,714,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200930&gameId=20200930OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
3.0,2020-09-30,5.0,9,2020,14:00,715,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200930&gameId=20200930LTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
3.0,2020-09-30,2.0,9,2020,14:00,718,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200930&gameId=20200930HTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,KIA
3.0,2020-09-30,12.0,9,2020,14:00,717,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200930&gameId=20200930SKNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
5.0,2020-09-30,3.0,9,2020,14:00,716,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20200930&gameId=20200930KTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,KT
3.0,2020-10-01,2.0,10,2020,14:00,720,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201001&gameId=20201001LTLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,롯데
4.0,2020-10-01,12.0,10,2020,14:00,719,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201001&gameId=20201001OBHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
6.0,2020-10-01,7.0,10,2020,14:00,721,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201001&gameId=20201001KTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
2.0,2020-10-01,10.0,10,2020,14:00,722,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201001&gameId=20201001SKNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
3.0,2020-10-01,1.0,10,2020,14:00,723,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201001&gameId=20201001HTWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,KIA
12.0,2020-10-02,5.0,10,2020,14:00,725,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201002&gameId=20201002WOSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,키움
3.0,2020-10-02,14.0,10,2020,14:00,724,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201002&gameId=20201002HTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
1.0,2020-10-02,4.0,10,2020,14:00,726,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201002&gameId=20201002HHLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
2.0,2020-10-02,5.0,10,2020,14:00,728,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201002&gameId=20201002LGKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
8.0,2020-10-02,2.0,10,2020,14:00,727,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201002&gameId=20201002SSNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,삼성
2.0,2020-10-03,7.0,10,2020,14:00,729,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201003&gameId=20201003HTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
3.0,2020-10-03,9.0,10,2020,14:00,730,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201003&gameId=20201003WOSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
6.0,2020-10-03,6.0,10,2020,14:00,732,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201003&gameId=20201003SSNC1&section=HIGHLIGHT,,,NC,경기일정,-,창원,무승부
0.0,2020-10-03,10.0,10,2020,14:00,731,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201003&gameId=20201003HHLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
7.0,2020-10-03,2.0,10,2020,14:00,733,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201003&gameId=20201003LGKT1&section=HIGHLIGHT,,,KT,경기일정,-,수원,LG
2.0,2020-10-03,12.0,10,2020,17:00,734,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201003&gameId=20201003SSNC2&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
2.0,2020-10-03,12.0,10,2020,17:00,735,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201003&gameId=20201003LGKT2&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
0.0,2020-10-04,6.0,10,2020,14:00,737,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201004&gameId=20201004WOSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
1.0,2020-10-04,7.0,10,2020,14:00,736,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201004&gameId=20201004HTOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
5.0,2020-10-04,14.0,10,2020,14:00,738,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201004&gameId=20201004HHLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
1.0,2020-10-04,4.0,10,2020,14:00,739,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201004&gameId=20201004SSNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
13.0,2020-10-04,8.0,10,2020,14:00,740,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201004&gameId=20201004LGKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,LG
9.0,2020-10-06,4.0,10,2020,18:30,742,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201006&gameId=20201006OBSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,두산
3.0,2020-10-06,2.0,10,2020,18:30,741,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201006&gameId=20201006SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,삼성
9.0,2020-10-06,10.0,10,2020,18:30,743,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201006&gameId=20201006KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
1.0,2020-10-06,2.0,10,2020,18:30,745,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201006&gameId=20201006NCWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
3.0,2020-10-06,2.0,10,2020,18:30,744,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201006&gameId=20201006HHHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,한화
4.0,2020-10-07,6.0,10,2020,15:00,746,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201007&gameId=20201007HHHT1&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
5.0,2020-10-07,0.0,10,2020,18:30,747,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201007&gameId=20201007HHHT2&section=HIGHLIGHT,,,KIA,경기일정,-,광주,한화
1.0,2020-10-07,3.0,10,2020,18:30,748,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201007&gameId=20201007SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
9.0,2020-10-07,6.0,10,2020,18:30,750,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201007&gameId=20201007KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,KT
4.0,2020-10-07,5.0,10,2020,18:30,749,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201007&gameId=20201007OBSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,SK
4.0,2020-10-07,3.0,10,2020,18:30,751,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201007&gameId=20201007NCWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,NC
6.0,2020-10-08,5.0,10,2020,18:30,754,KT,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201008&gameId=20201008KTLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,KT
13.0,2020-10-08,6.0,10,2020,18:30,755,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201008&gameId=20201008HHHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,한화
7.0,2020-10-08,10.0,10,2020,18:30,756,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201008&gameId=20201008NCWO0&section=HIGHLIGHT,,,키움,경기일정,-,고척,키움
0.0,2020-10-08,1.0,10,2020,18:30,752,삼성,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201008&gameId=20201008SSLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
10.0,2020-10-08,0.0,10,2020,18:30,753,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201008&gameId=20201008OBSK0&section=HIGHLIGHT,,,SK,경기일정,-,문학,두산
6.0,2020-10-09,7.0,10,2020,17:00,757,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201009&gameId=20201009WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
0.0,2020-10-09,4.0,10,2020,17:00,758,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201009&gameId=20201009NCLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
3.0,2020-10-09,5.0,10,2020,17:00,761,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201009&gameId=20201009SKHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,KIA
4.0,2020-10-09,0.0,10,2020,17:00,760,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201009&gameId=20201009OBKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,두산
3.0,2020-10-09,7.0,10,2020,17:00,759,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201009&gameId=20201009LTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
0.0,2020-10-10,5.0,10,2020,14:00,762,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201010&gameId=20201010NCLG1&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
5.0,2020-10-10,9.0,10,2020,17:00,767,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201010&gameId=20201010NCLG2&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
13.0,2020-10-10,8.0,10,2020,17:00,765,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201010&gameId=20201010OBKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,두산
2.0,2020-10-10,1.0,10,2020,17:00,766,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201010&gameId=20201010SKHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,SK
3.0,2020-10-10,0.0,10,2020,17:00,763,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201010&gameId=20201010WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,키움
1.0,2020-10-10,0.0,10,2020,17:00,764,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201010&gameId=20201010LTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,롯데
3.0,2020-10-11,9.0,10,2020,14:00,768,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201011&gameId=20201011WOHH0&section=HIGHLIGHT,,,한화,경기일정,-,한밭,한화
3.0,2020-10-11,7.0,10,2020,14:00,769,NC,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201011&gameId=20201011NCLG0&section=HIGHLIGHT,,,LG,경기일정,-,잠실,LG
9.0,2020-10-11,5.0,10,2020,14:00,772,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201011&gameId=20201011SKHT0&section=HIGHLIGHT,,,KIA,경기일정,-,광주,SK
4.0,2020-10-11,5.0,10,2020,14:00,771,두산,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201011&gameId=20201011OBKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
4.0,2020-10-11,8.0,10,2020,14:00,770,롯데,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201011&gameId=20201011LTSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
0.0,2020-10-13,5.0,10,2020,18:30,773,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201013&gameId=20201013HHOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
2.0,2020-10-13,17.0,10,2020,18:30,774,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201013&gameId=20201013LGLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
3.0,2020-10-13,7.0,10,2020,18:30,777,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201013&gameId=20201013WOKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,KT
11.0,2020-10-13,9.0,10,2020,18:30,776,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201013&gameId=20201013HTNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,KIA
7.0,2020-10-13,3.0,10,2020,18:30,775,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201013&gameId=20201013SKSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,SK
5.0,2020-10-14,3.0,10,2020,18:30,782,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201014&gameId=20201014WOKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,키움
1.0,2020-10-14,2.0,10,2020,18:30,778,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201014&gameId=20201014HHOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
3.0,2020-10-14,8.0,10,2020,18:30,781,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201014&gameId=20201014HTNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,NC
1.0,2020-10-14,2.0,10,2020,18:30,780,SK,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201014&gameId=20201014SKSS0&section=HIGHLIGHT,,,삼성,경기일정,-,대구,삼성
0.0,2020-10-14,3.0,10,2020,18:30,779,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201014&gameId=20201014LGLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,롯데
3.0,2020-10-15,16.0,10,2020,18:30,783,한화,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201015&gameId=20201015HHOB0&section=HIGHLIGHT,,,두산,경기일정,-,잠실,두산
6.0,2020-10-15,2.0,10,2020,18:30,784,LG,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201015&gameId=20201015LGLT0&section=HIGHLIGHT,,,롯데,경기일정,-,사직,LG
4.0,2020-10-15,0.0,10,2020,18:30,787,키움,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201015&gameId=20201015WOKT0&section=HIGHLIGHT,,,KT,경기일정,-,수원,키움
12.0,2020-10-15,11.0,10,2020,18:30,786,KIA,https://www.koreabaseball.com/Schedule/GameCenter/Main.aspx?gameDate=20201015&gameId=20201015HTNC0&section=HIGHLIGHT,,,NC,경기일정,-,창원,KIA
